Category,Title,Original Link,Description,Publication Date,Content
떡볶이,"CJ제일제당, 파리 '비비고 시장' 성료…""K-푸드 저변 확대 앞장""",https://www.pressman.kr/news/articleView.html?idxno=83599,"비비고 떡볶이와 김치를 만두, 주먹밥, 핫도그 등과 곁들인 콤보 메뉴 5종을 선보였는데, 이 중 '소불고기만두 콤보', '치킨만두 콤보'의 인기가 특히 높았다. 부스는 매일 준비한 500인분이 평균 4시간만에 품절되는 등... ","Mon, 12 Aug 2024 16:22:00 +0900",FAIL
떡볶이,CJ제일제당 유럽 공략 가속...파리에 ‘비비고 마켓’,https://www.mk.co.kr/article/11073705,파리올림픽 코리아하우스서 떡볶이 등 K스트리트푸드 선봬 유럽·호주·미국서 매출 급증 올해 해외 비중 50... 김치와 떡볶이를 곁들인 콤보 메뉴를 방문객에게 판매한다고 밝혔다. 대한체육회가 주관하고 CJ그룹이... ,"Mon, 22 Jul 2024 15:44:00 +0900","파리올림픽 코리아하우스서떡볶이 등 K스트리트푸드 선봬유럽·호주·미국서 매출 급증올해 해외 비중 50% 넘길듯“유럽 대형채널 진입 가속”사진 확대파리 올림픽 코리아하우스 내 CJ제일제당 ‘비비고 시장’ 조감도. <CJ제일제당>CJ제일제당이 2024 하계올림픽이 열리는 파리에서 ‘비비고 시장’을 여는 등 글로벌 시장 공략에 박차를 가하고 있다. 지난 5월 프랑스 법인 설립, 독일 아마존 ‘비비고 스토어’ 공식 입점에 이어 파리에서 제품 체험 기회를 마련해 유럽 식품사업 확대에 속도를 내겠다는 방침이다. 이를 계기로 올해 식품 해외 매출 비중이 50%를 넘길 것이라는 전망도 나온다.22일 CJ제일제당은 ‘파리 올림픽 코리아하우스’에 ‘비비고 시장’을 열고 비비고 김치만두∙치킨만두∙소불고기만두∙불고기주먹밥∙핫도그에 김치와 떡볶이를 곁들인 콤보 메뉴를 방문객에게 판매한다고 밝혔다. 대한체육회가 주관하고 CJ그룹이 타이틀 스폰서로 참여 ‘코리아하우스’는 25일부터 8월 11일까지 국가대표 선수단 지원과 ‘국가 홍보관’ 역할을 하는 곳이다.파리 비비고 시장에서는 떡볶이와 핫도그 등 유럽에 아직 출시하지 않은 비비고 K스트리트 푸드가 처음으로 공개된다. CJ제일제당 관계자는 “유럽은 K푸드 글로벌 신영토 확장을 위해 적극적으로 사업을 키우고 있는 전략 지역”이라며 “유럽 주요 국가 대형 유통채널 진입 가속화해 사업 확대하겠다”고 밝혔다.CJ제일제당은 애초 유럽이 국가별 식문화와 유통 환경이 다르고 가공식품 기술력이 뛰어나 공략이 쉽지 않은 시장이라고 분석했다. 다만 소득 수준과 타 문화권에 대한 수용도가 높고 영국을 중심으로 간편식 시장이 잘 발달해 있어 기회 또한 있다고 판단했다.실제로 CJ제일제당은 유럽에서 높은 성장세를 기록하고 있다. 지난 1분기 기준으로 보면 유럽 식품 매출은 전년 동기 대비 45% 성장했다. 호주의 경우 70%나 급증했다. 반면 중국은 현지 식품 자회사인 지상쥐 매각, 일본은 엔저 영향 등으로 매출이 감소했다. 상대적으로 성장세가 돋보이는 유럽 시장에 더욱 관심을 쏟을 수밖에 없는 이유다.유럽, 호주 등에서의 성장을 계기로 올해 CJ제일제당의 올해 식품 해외 매출 비중은 50%를 넘길 것이라는 업계 전망이 나온다. CJ제일제당의 식품 해외 매출은 지난해 약 5조3860억원을 기록했다. 해외 비중은 2021년 45%에서 지난해 48%로 커지는 등 증가세다. 유럽, 오세아니아 매출은 1000억원을 넘기기도 했다.비비고의 해외 주력 제품으로는 만두를 꼽을 수 있다. 비비고 만두의 경우, 유럽에서는 유럽인이 친숙한 닭고기를 활용한 만두와 미국에서 검증된 제품 등을 중심으로 라인업을 확장하는 중이다. 덕분에 독일 만두 소매 시장 점유율이 2021년 18%에서 지난해 48%로 커진 바 있다. 또한 네덜란드 알버트하인, 벨기에 델하이즈와 까르푸 등 서유럽 주요 마트에 입점하기도 했다.육류가 들어간 제품 수출이 어려운 호주는 현지에 만두 생산 거점을 확보하고 대형 유통채널인 울워스에서 판매하고 있다.비비고 김치 또한 글로벌 매출 성장세가 높은 편이다. 지난해 비비고 김치의 글로벌 매출은 전년 대비 약 20% 증가했다. 특히 미국(44%) 일본(31%)과 유럽(25%) 등에서 높은 성장률을 보였다.CJ제일제당은 비비고 김치를 미국, 일본, 베트남, 유럽, 호주 등 전 세계 50개국 이상에 수출하고 있다.지난해 말 출시한 ‘비비고 상온 김치’는 유럽 코스트코에 입점해 글로벌 김치 시장 공략을 지속하는 중이다.글로벌 관문인 공항도 CJ제일제당의 공략 대상 중 하나다. CJ제일제당은 인천국제공항 제1여객터미널 신세계·신라 면세점에 비비고 단독 매장을 열었다. 이어 올해 연말까지 제2여객미널에 위치한 신세계·신라 면세점에도 입점할 예정이다."
떡볶이,"아딸, 미국 아마존 한국식품관에 떡볶이소스와 어묵국물소스 입점",https://www.ekn.kr/web/view.php?key=20240807024209892,한국의 대표적인 떡볶이 브랜드 ㈜아딸이 미국 아마존 한국식품관에 떡볶이소스와 어묵국물소스를 입점시키며 글로벌 시장에 도전장을 내밀었다. 이번 아마존 한국식품관 입점은 한국의 전통적인 맛을 전 세계에... ,"Wed, 07 Aug 2024 16:38:00 +0900","▲[아딸의 떡뽁이소스와 어물국물소스 이미지 / 아딸제공]한국의 대표적인 떡볶이 브랜드 ㈜아딸이 미국 아마존 한국식품관에 떡볶이소스와 어묵국물소스를 입점시키며 글로벌 시장에 도전장을 내밀었다. 이번 아마존 한국식품관 입점은 한국의 전통적인 맛을 전 세계에 알리고자 하는 아딸의 노력의 일환으로, 미국 소비자들에게도 큰 관심을 받을 것으로 예상된다.현재 한국 국내 유통 시장과 경제 상황은 다소 어려운 상황으로, 소비자들의 소비 심리가 위축되고 유통업계는 침체기를 겪고 있다. 이러한 상황 속에서도 아딸은 글로벌 시장 진출을 통해 새로운 돌파구를 마련하고자 한다고 밝혔다. 아딸 이현경 대표는 “어려운 시기일수록 더 큰 도전을 해야 한다""며 “미국 소비자들이 아딸의 떡볶이를 통해 한국의 문화를 경험할 수 있기를 바란다""고 말했다.떡볶이는 한국의 대표적인 길거리 음식으로, 매콤하고 달콤한 소스에 쫄깃한 떡과 어묵이 어우러져 많은 사람들에게 사랑받고 있다. 최근 미국에서도 한국 음식에 대한 관심이 높아지면서 떡볶이 역시 큰 인기를 끌고 있다. 특히, 아딸의 떡볶이 소스는 토마토 발효기술이 접목된 소스로 서양인들 입맛에 부담없이 부드러운 매운맛을 즐길 수 있어서 더욱 경쟁력을 가지고 있다. 또한 어묵국물소스는 간편하게 집에서 즐길 수 있어 바쁜 현대인들에게 안성맞춤인 제품이다.아마존 한국식품관에 입점 된 아딸의 떡볶이소스와 어묵국물소스는 국내외 소비자들로부터 간단하게 조리할 수 있는 소스로 입소문이 있다. 외국인들이 선호하는 한국 요리 중 잡채, 떡볶이, 불고기 등 다양한 요리 소스로 활용 가능한 만능 소스로 긍정적인 반응을 얻고 있다.아딸 이현경 대표는 ""아딸의 떡볶이 소스와 어묵국물소스가 미국 아마존에서 성공적으로 자리 잡는다면, 이는 한국 음식의 글로벌화에 큰 기여를 할 것으로 기대된다“며 아딸은 앞으로도 지속적인 제품 개발과 마케팅을 통해 전 세계 소비자들에게 한국의 맛을 전파할 계획이라고 전했다.정순한 기자 jsh@ekn.kr"
떡볶이,"이국주, 살찔까 봐 떡볶이에 떡 대신 '이것' 넣어… 이 밖의 다이어트식 '응용...",https://health.chosun.com/site/data/html_dir/2024/07/24/2024072402206.html,"개그맨 이국주(38)가 떡볶이 대신 달걀볶이 만드는 모습을 공개했다. 지난 20일 MBC 예능 '전지적 참견 시점... 이국주는 ""떡이나 면사리를 넣으면 살찐다""며 ""평소 좋아하는 떡볶이 양념에 탄수화물 폭탄인 떡 대신 삶은... ","Wed, 24 Jul 2024 20:16:00 +0900","개그맨 이국주(38)가 떡볶이 대신 달걀볶이 만드는 모습을 공개했다.지난 20일 MBC 예능 '전지적 참견 시점'에는 이국주의 일상이 공개됐다. 방송에서 이국주는 새로운 사무실에서 음식을 만드는 모습을 보였다. 그는 고추장, 어묵 육수를 이용해 만든 양념에 삶은 달걀을 넣고 졸이는 달걀볶이를 만들었다. 이국주는 ""떡이나 면사리를 넣으면 살찐다""며 ""평소 좋아하는 떡볶이 양념에 탄수화물 폭탄인 떡 대신 삶은 달걀만 넣어서 만든 레시피""라고 말했다. 이를 본 방송인 전현무(46)는 ""다이어트 시기 밀가루 섭취를 제한할 때 좋은 방법인 것 같다""고 했다. 이처럼 다이어트의 적인 탄수화물 대신 먹을 수 있는 대체 식재료엔 어떤 것들이 있을까?◇김밥 먹고 싶다면 키토 김밥으로우리가 흔히 먹는 한국식 김밥은 생각보다 열량이 높아 체중 관리를 할 때 적합하지 않다. 김밥의 평균 열량은 460~600kcal고, 햄이나 마요네즈에 버무린 참치까지 더하면 열량이 폭발적으로 증가할 수 있다. 특히 밥에 소금, 참기름 등 각종 양념을 첨가하면 지방 함량도 높아진다. 따라서 다이어트 중이라면 일반 김밥에서 밥을 다른 재료로 대체하는 키토 김밥을 먹는 게 좋다. 밥을 달걀 지단으로 바꿔 만드는 방법이 대표적이다. 달걀은 열량이 낮고 단백질이 풍부하다. 달걀을 두 개만 먹어도 일일 권장 단백질 섭취량의 20%를 보충할 수 있다. 달걀 지단 외에도 두부, 양배추 등을 밥 대신 넣는 것을 추천한다.◇쌀밥 대신 곤약밥으로 식단 구성한식 위주의 식단에 밥만 곤약밥으로만 바꿔도 다이어트 효과를 낼 수 있다. 곤약은 수분을 흡수하면 팽창하기 때문에 조금만 먹어도 포만감이 크다. 실제 곤약의 97.3%가 수분으로 구성돼 있어 물을 마시는 것과 비슷한 효과를 낼 수 있다. 나머지 3%는 미량의 ▲탄수화물 ▲단백질 ▲전해질 등으로 구성돼 있다. 또 곤약 속 식이섬유의 일종인 글루코만난은 장에서 끈적끈적하게 녹은 후 음식물에 밀착해 탄수화물의 체내 흡수를 지연시키고 혈당 상승을 억제한다.◇빵이 먹고 싶을 땐 통밀빵으로일반 밀가루빵보다는 통밀빵을 먹는 것이 좋다. 흰 빵처럼 정제 탄수화물로 만들어진 빵을 먹으면 혈당을 급격하게 상승시켜 당뇨는 물론 각종 혈관 질환을 유발할 수 있다. 또 혈당이 급격히 올라가면 인슐린(혈당을 조절하는 호르몬) 분비가 많아지면서 공복감이 빨리 찾아와 과식을 유발할 수 있다. 반면, 통밀은 혈당지수가 낮은 저당지수 식품이어서 다이어트에 도움이 된다. 더군다나 통밀로 만들어진 빵은 다른 빵에 비해 나트륨 함량이 적고, 섬유질이 풍부하다. 이는 배변활동을 돕고, 혈당을 천천히 올려 포만감을 오랫동안 유지할 수 있게 해준다."
떡볶이,"여우애김밥, 이열치열 매콤알싸한 '마라여우떡볶이' 선봬",https://www.gukjenews.com/news/articleView.html?idxno=3050029,"분식브랜드 여우애김밥이 여름시즌을 맞아 매콤하고 알싸한 '마라여우떡볶이'를 출시했다. 여우애김밥은... 마라여우떡볶이를 출시했다""고 밝혔다. 마라여우떡볶이는 하이디라오 소스를 베이스로 하여 얼얼한 마라맛을... ","Wed, 24 Jul 2024 10:00:00 +0900",FAIL
떡볶이,"전북농협, 팜스테이마을서 어린이 농촌체험 활동실시",http://sjbnews.com/news/news.php?number=824457,"이날 어린이들은 직접 고추장을 담그는 체험, 즉석떡볶이 만들기, 순창 특산품인 블루베리를 이용한 파이만들기 등 오감을 일깨우며 전통의 소중함과 우수성을 체험하는 시간을 보냈다. 이번 행사는 (사)... ","Mon, 12 Aug 2024 19:18:00 +0900",FAIL
떡볶이,폭염+불경기+유동인구 감소…노점상들 삼중고,http://www.gjdream.com/news/articleView.html?idxno=647035,이곳에는 오랜 시간 저렴한 가격으로 대학생들의 배를 든든히 채워준 떡볶이 노점과 간편식을 판매하는 가게들이 늘어서 있다. 이곳에서 일하는 한 떡볶이 노점상은 사람 없는 거리를 서성이다 가게 안에 들어가기를... ,"Wed, 07 Aug 2024 01:10:00 +0900","대학가·시장 노점상 찜통더위에 몸살밖은 땡볕, 안은 튀김기 ‘오메 죽겠네’“지나다니는 사람없고 불경기 겹쳐 더 힘들다”광주 동구 조선대학교 후문에서 분식점을 운영하고 있는 김해란(56) 씨. 바깥으로 열린 포차 형태의 가게에 냉방시설을 가동시켜도 땀이 흐른다.방학을 맞은 대학가는 한산하다. 조선대학교 미술대학 근처 쪽길과 연결된 상권은 학교와 인접해있어 유동인구가 많은 곳으로 꼽히는 곳이지만 이곳 역시 지나는 사람 없이 썰렁한 분위기다.이곳에는 오랜 시간 저렴한 가격으로 대학생들의 배를 든든히 채워준 떡볶이 노점과 간편식을 판매하는 가게들이 늘어서 있다.이곳에서 일하는 한 떡볶이 노점상은 사람 없는 거리를 서성이다 가게 안에 들어가기를 반복했다. 35도 안팎에 달하는 기온에 거리에 잠시 나가기도 힘든 날씨였지만 가게 안을 들어가보면 충분히 이해가 되는 상황.컨테이너로 증축한 듯한 가게 내부는 바깥의 열을 그대로 흡수하고 있었다. 쇠로 된 창틀은 뜨거운 뙤약볕에 한껏 달아올랐고 순대 찌는 찜기, 예열해 둔 튀김 냄비, 식지 않게 켜둬야 하는 떡볶이 철판 등에서 나온 열기로 가게 내부는 펄펄 끓었다.그나마 한 대 있는 선풍기는 손님 몫이다. 사장님은 음식을 시켜먹거나 기다리는 손님에게 선풍기를 돌려주고는 천막 한 쪽을 들춰 바람 드는 곳을 찾아 앉는다.이곳에서 20년 간 장사를 해왔다는 그는 “겨울방학보다 여름방학이 더 곤욕이야. 학생들도 없고 가게 안도 더우니 튀김도 조금씩 해놓고 떨어지면 또 하고 그러지. 그래도 오는 학생들이 있으니 되는 데까지 장사해볼라 하는디 가게 안이 너무 더워가지고 ‘오메 죽겠다’ 싶은께 밖에도 나갔다 오고 그래요”라고 말했다.이처럼 제대로 된 냉방시설도 없이 거리에 문을 열어놓고 장사해야하는 노점상들은 연일 이어지고 있는 찜통더위에 더욱 힘겨운 여름을 나고 있다.6일 본보가 찾은 조선대 후문 상가는 학생들이 많지 않아 한적했지만 상인들은 부지런히 움직이고 있었다. 한 햄버거 노점상은 빨갛게 달아오른 얼굴로 연신 철판에 패티를 굽고, 떡볶이 노점상도 땀을 뻘뻘 흘리며 갖가지 재료를 애벌튀김한다.갓 튀긴 튀김 위에 국물이 자작한 떡볶이를 얹어주는 ‘짬떡’(짬뽕+떡볶이)부터 햄버거, 토스트 등 학생들이 간편하게 먹을 수 있는 음식들을 판매하고 있는 노점상들은 방학에 따른 유동인구 감소와 폭염, 불경기가 겹쳐 장사가 어렵다고 호소했다.이곳에서 분식집을 운영하고 있는 김해란(56) 씨는 “더울 때 누가 더운 거 먹고 싶겠나. 그래도 문 열어놓으면 찾아주시기도 하고 좋아해주시는 분들이 있으니 장사한다”며 얼굴에 맺힌 땀을 닦아냈다.그는 “더워도 주 메뉴가 떡볶이랑 튀김이니 안 할 수 없다”며 “날씨도 덥지만 요즘 경기도 안 좋고 학생 수도 눈에 띄게 줄어서 고민이다. 얼른 경기가 좋아졌으면 좋겠다”고 전했다.송정매일시장의 한 거리. 바깥에 물건을 놓고 판매하기 위해 가게 밖으로 파라솔을 펼쳐둔다.재래시장의 경우도 마찬가지였다. 살갗이 따가울 정도의 강렬한 햇볕에 거리를 지나는 사람은 없었지만 광주 광산구 송정매일시장 곳곳엔 길거리에 천막을 쳐놓고 물건을 파는 상인들이 있었다. 상인들은 천막 그늘 하나에 의지한 채 손님을 기다렸다.고춧가루, 깨 등을 판매하는 한 상인은 찌는 더위에 민소매를 입고 목에 손수건도 둘렀지만 속절없이 흐르는 땀에 옷이 축축히 젖어있었다. 상인은 선풍기 바람 하나 없이 오가는 사람 없는 거리를 바라보며 지친 얼굴로 앉아있었다.그는 “선풍기를 틀어도 더운 바람만 불어서 그냥 그늘에 가만히 앉아있는게 더 낫다”며 “장사하려고 나왔는데 너무 더워서 움직이고 말할 기력도 없다”고 말했다.또 다른 상인들은 한 가게 앞에 놓인 평상에 둘러앉아 선풍기 바람을 쐬고 있었다. 그들은 “더워죽겠다. 날이 더우니 시장 찾는 손님들은 없고 거리엔 온통 상인들 뿐이다”며 “안에 있으면 더우니까 모여서 바람이라도 쐬는 거다”라고 말했다.폭염이 장기간 지속됨에 따라 바깥에서 오랜 시간 더위에 노출될 수밖에 없는 상인들의 온열질환 가능성이 높아 대책이 요구된다.지난 3일 전남 광양군 매일시장에서 노점상을 운영하던 80대 여성이 열실신으로 쓰러져 병원으로 이송됐다. 당시 그의 체온은 41.5도까지 오른 것으로 알려졌다. 현재까지 광주지역 온열질환자는 추정 사망자 1명을 포함해 총 38명이 발생했으며 94.7%가 야외에서 발생한 것으로 나타났다.한편 이날도 광주·전남 지역에 폭염경보가 발효됐다. 광주는 이날 낮 동안 34도까지 올랐으며 당분간도 최고체감온도가 35도 안팎으로 오르는 무더위가 이어질 것으로 보인다. 일부 지역에선 소나기가 내리기도 하겠으나 비가 그친 뒤 높은 습도에 기온이 오르며 더욱 숨막히는 더위가 찾아오겠다.광주기상청 관계자는 “온열질환 발생 가능성이 매우 높으니 수분과 염분을 충분히 섭취하고 낮 12시~오후 5시에는 야외활동을 자제하기 바란다”며 “식중독에 주의하고 영유아, 노약자, 만성질환자 등은 외출을 자제하고 수시로 건강상태를 확인해야한다”고 전했다.유시연 기자 youni@gjdream.com[드림 콕!]네이버 뉴스스탠드에서 광주드림을 구독하세요유시연 기자youni@gjdream.com다른기사 보기저작권자 © 광주드림 무단전재 및 재배포 금지"
떡볶이,"CJ제일제당, 파리올림픽서 ‘비비고 시장’ 연다… 만두·김치·떡볶이 판매",https://www.viva100.com/main/view.php?key=20240722010006394,"CJ제일제당, 파리올림픽서 ‘비비고 시장’ 연다… 만두·김치·떡볶이 판매 CJ제일제당은 대한체육회가... CJ제일제당은 약 230㎡ 규모의 야외정원에 한국식 시장을 모티프로 부스를 설치하고, 비비고 김치와 떡볶이를... ","Mon, 22 Jul 2024 09:30:00 +0900","파리 올림픽 코리아하우스 내 CJ제일제당 ‘비비고 시장’ 조감도. (사진=CJ제일제당)CJ제일제당은 대한체육회가 주관하는 ‘파리 올림픽 코리아하우스(Korea House)’에 ‘비비고 시장’을 열고 방문객들에게 K-푸드를 선보인다고 22일 밝혔다.지난 5월 프랑스 법인 설립에 이어, 글로벌 최대 규모 행사에서 소비자들이 비비고 제품을 직접 경험할 수 있는 기회를 마련하며 유럽 식품사업 확대에 박차를 가한다는 계획이다.CJ그룹이 타이틀 스폰서로 참여한 ‘코리아하우스’는 파리 7구 ‘메종 드라 쉬미(Maison de la Chimie, 화학회관)’에 만들어져 7월 25일부터 8월 11일까지 국가대표 선수단 지원과 함께 K-컬처와 K-푸드 등을 알리는 ‘국가 홍보관’ 역할을 하는 공간이다.CJ제일제당은 약 230㎡ 규모의 야외정원에 한국식 시장을 모티프로 부스를 설치하고, 비비고 김치와 떡볶이를 김치만두·치킨만두·소불고기만두·불고기주먹밥·핫도그와 각각 곁들인 콤보 메뉴 5종을 방문객들에게 판매할 예정이다.특히 떡볶이와 핫도그 등 ‘비비고 K-스트리트 푸드’는 유럽에 아직 출시하지 않은 품목으로, 이번 행사를 통해 현지에 처음 공개된다. 최근 세계적으로 K-푸드에 대한 관심이 높아지고 있는 만큼 많은 관람객이 ‘비비고 시장’을 찾을 것으로 예상된다.다양한 이벤트도 준비했다. 방문객이 비비고 메뉴를 먹고 SNS에 인증 사진을 올리면 추첨을 통해 ‘비비고 김스낵’과 에코백, 티셔츠 등 브랜드 굿즈를 받을 수 있다.이와 함께 바이어들이 직접 비비고 제품을 맛볼 수 있는 자리를 준비해 현지 대형 유통채널 신규 입점을 모색하는 한편, 비비고의 인지도를 높이기 위해 프랑스 및 유럽의 주요 언론들을 대상으로 CJ제일제당의 유럽 사업과 비비고를 소개하는 시간도 가질 계획이다.CJ제일제당 관계자는 “유럽은 물론 전 세계에서 모인 관람객들에게 비비고와 K-푸드를 선보일 수 있을 것으로 기대한다”며, “K-푸드 대표주자로서 다양한 마케팅 활동으로 한식의 맛을 세계에 알릴 것”이라고 말했다.박자연 기자 naturepark127@viva100.com기자의 다른기사보기 >"
떡볶이,"해태X오비맥주 한맥, 맥주 궁합 스낵 출시 外 풀무원·서울우유·디아지오 [유...",https://www.kukinews.com/article/view/kuk202408130124,"노른자의 촉촉한 식감과 흰자의 부드러움을 살렸으며, 반숙란에 곁들일 때 잘 어울리는 매콤달콤한 떡볶이 소스를 동봉했다. 특히 흐르지 않는 꾸덕한 제형의 떡볶이 소스를 구현해 언제 어디서나 간편하게 달걀에 뿌려... ","Tue, 13 Aug 2024 15:16:00 +0900","해태X오비맥주 한맥, 맥주 찰떡궁합 스낵 2탄. 해태제과해태X오비맥주 한맥, 맥주 찰떡궁합 스낵 2탄 출시해태제과가 오비맥주 한맥과 맥주에 어울리는 ‘구운감자’와 ‘구운양파’ 2종을 출시한다고 13일 밝혔다.‘구운양파 사워크림맛’은 달콤짭짤한 오리지널에 한맥의 부드러운 거품이 떠오르는 사워크림 시즈닝을 더했다. 생크림을 발효시켜 상큼한 사워크림을 구운양파 위에 얹었으며 한맥의 시그니처 컬러 ‘그린-골드’ 색상을 입었다.’구운감자’는 짭조름한 맛으로 한맥의 부드러운 맛과 조화를 이룬다. 패키지에도 맥주 거품 모자를 쓰고 등장해 한눈에도 시원한 비주얼을 완성했다.이번 ‘구운감자’와 ‘구운양파 사워크림맛’의 한맥 에디션은 각각 9만개, 8만개로 출시했다.해태제과 관계자는 “오비맥주와 두 번째 만남으로 고객들에게 더욱 다양한 조합을 선보이게 되었다”며, “앞으로도 어른이들을 위한 맥주와 어울리는 다양한 구운 시리즈를 계속 선보일 계획이다”라고 밝혔다.동물복지 목초 촉촉란. 풀무원풀무원, ‘동물복지 목초 촉촉란’ 출시풀무원은 반숙란 제품 ‘동물복지 목초 촉촉란’을 출시했다.동물복지 목초 촉촉란은 엄격한 동물복지 기준으로 사육 환경을 조성한 동물복지 농장에서 목초를 먹고 자란 건강한 닭이 낳은 동물복지 인증 달걀을 사용했다.노른자의 촉촉한 식감과 흰자의 부드러움을 살렸으며, 반숙란에 곁들일 때 잘 어울리는 매콤달콤한 떡볶이 소스를 동봉했다. 특히 흐르지 않는 꾸덕한 제형의 떡볶이 소스를 구현해 언제 어디서나 간편하게 달걀에 뿌려 먹을 수 있다는 설명이다.이번 신제품 출시는 풀무원의 식품 사업의 핵심인 ‘지속가능식품’ 실천 확대의 일환이다. 풀무원은 식품 사업에서 동물복지 식품과 식물성 식품을 지속가능식품으로 정의하고 가치소비를 위한 해당 제품 확산에 앞장설 계획이다.풀무원식품 윤승연 PM은 “1인 가구가 증가하고 건강한 간식으로 반숙란, 구운란 등 가공란을 찾는 소비자들이 늘어나고 있는 가운데 매콤달콤한 떡볶이 소스를 넣어 차별화한 ‘동물복지 목초 촉촉란’을 출시했다”며 “지구환경과 동물복지를 고려한 지속가능한 제품 카테고리를 지속 확대해 소비자 선택지를 넓힐 것”이라고 전했다.프로틴에너지 리뉴얼. 서울우유협동조합서울우유협동조합, 단백질 음료 ‘프로틴에너지’ 리뉴얼 출시서울우유협동조합은 풍부하고 진한 단백질 음료 ‘프로틴에너지’를 리뉴얼 출시했다고 밝혔다.리뉴얼 출시된 ‘프로틴에너지’ 초코, 커피 2종은 우유 본연의 고소한 풍미를 유지하고자 진한 우유단백질 21g을 함유했다. 또 기존보다 아르기닌 함량을 높여 3000mg으로 선보였다.근육 합성에 필요한 필수 아미노산 9종인 BCAA 3500mg과 타우린 500mg, 비타민 B군 7종을 담아 균형 잡힌 영양 설계에 집중했다. 0Kcal의 대체당인 알룰로스를 사용해 칼로리 부담감도 낮췄다는 설명이다.서울우유는 바쁜 일상 속 에너지 충전 및 일반 식사로 채워지지 않은 단백질 보충을 원하는 소비자들을 위해 주요 성분을 강화해 시장 공략에 나설 계획이다.최정문 서울우유협동조합 우유마케팅팀 차장은 “건강 관리가 대중화되면서 헬시플레저 트렌드가 꾸준히 지속되고 있다”며 “서울우유는 프로틴에너지의 리뉴얼을 통해 주요 영양 성분을 강화하는 한편 리뉴얼 전 대비 용량이 4% 줄어든 만큼 공장도 및 고객권장가를 4% 인하해 선보이게 됐다”고 전했다.조니워커 블루 일루시브 우마미 에디션. 디아지오코리아디아지오코리아, 한정판 ‘조니워커 블루 일루시브 우마미 에디션’ 출시디아지오코리아의 조니워커가 한정판 ‘조니워커 블루 일루시브 우마미(Johnnie Walker Blue Elusive Umami) 에디션’을 국내 출시한다.‘조니워커 블루 일루시브 우마미 에디션’은 조니워커 마스터 블렌더 ‘엠마 워커’와 미쉐린 3스타 레스토랑의 유명 셰프 ‘코바야시 케이’와의 협업을 통해 만들어진 특별한 스카치 위스키다.조니워커 블루 일루시브 우마미 에디션은 ‘감칠맛’이라고 하는 다섯 번째 맛을 구현하기 위해 만들어진 리미티드 에디션이라는 설명이다. 조니워커 블루 일루시브 우마미 에디션은 달콤하고 고소한 노트와 블러드 오렌지, 레드 베리, 우드 스파이스, 훈제 고기, 소금과 후추 향이 조화롭게 어우러지며 달콤한 과일 피니시로 끝을 맺는다는 평가다.조니워커 블루 일루시브 우마미 에디션은 프리미엄 스카치 위스키 퀄리티에 우마미 에디션 만의 특별한 디자인까지 더해 소장가치를 높였다. 특히 40도인 기존 조니워커 블루와는 차별화된 43도의 고도수로 더욱 강렬한 풍미를 선사하며, 용량도 1L로 높였다.김좌현 디아지오코리아 마케팅 상무는 “다양한 위스키를 테이스팅하며 나만의 취향을 발견하는 기쁨을 누리는 위스키 매니아에게 새로운 차원의 맛을 선사하기 위해 조니워커 블루 일루시브 우마미 에디션을 국내에 선보이게 됐다”며 “기존 조니워커 블루와 차별화되는 감칠맛을 구현해낸 한정판 에디션을 통해 보다 특별한 조니워커 블루를 경험해 보시기를 바란다”고 전했다."
떡볶이,"[오늘의신상]CU, 명륜진사갈비 간편식 출시 外",https://view.asiae.co.kr/article/2024072610425014784,쫄면 떡볶이를 선보입니다. CU와 명륜진사갈비가 만났다 CU는 명륜진사갈비와 협업한 RMR(레스토랑 간편식... '더이지 즉석 쫄면 떡볶이'는 즉석떡볶이 스타일을 집에서도 손쉽게 즐길 수 있는 메뉴다. 떡과 쫄면을... ,"Fri, 26 Jul 2024 11:05:00 +0900","1사라진 마트직원 '1만명'…'나혼산'이 바꾼 유통지도[산업 덮친 인구소멸]2""새벽 5시부터 줄 섰어요""…또 난리난 성심당, 무슨 일이3""웨이팅 너무 길어""…‘연봉 1000억’ 스타벅스 새 CEO의 첫 과제4""1년 3개월 만에 관둬""…'국내 1호' 타이틀 두고 경쟁하더니 퇴사율 '최고'5[단독]中기업 ""OEM 조기종료하겠다""..LG화학 500명 인력 재배치 ‘날벼락’6정찰하고 지뢰도 막아줘…중국산 '로봇 개' 투입한 우크라7""못생긴 골드, 역대 최악의 색상""…곧 나올 아이폰 모형에 혹평 일색8""1초에 8병""…테라 라이트 2주 만에 1000만병 판매 돌파9[인터뷰]‘반도체 전설’ 짐 켈러 ""HBM은 너무 비싸…비용효율 높은 AI솔루션이 관건""10쇼핑몰 '알렛츠' 갑작스런 영업종료…제2의 티메프 되나"
